id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1037247,Guesthouse in San Diego · ★4.58 · Studio · 1 bed · 1 bath,2409798,Terry,,La Jolla,32.82882,-117.27689,Entire home/apt,120,1,580,2023-06-04,4.72,3,129,64,"STR-02997L, 631375"
1050799,Home in San Diego · ★4.96 · 4 bedrooms · 5 beds · 2.5 baths,5784602,Sara & Tim,,Pacific Beach,32.80781,-117.24965,Entire home/apt,635,2,23,2023-06-19,0.28,1,229,22,"STR-01610L, 643999"
1063149,Townhouse in San Diego · ★4.96 · 2 bedrooms · 2 beds · 2.5 baths,5851927,Tyler,,North Hills,32.75169,-117.13169,Entire home/apt,296,3,77,2023-05-21,0.63,1,8,10,"STR-06796L, 607342"
1066097,Guest suite in San Diego · ★4.84 · 1 bedroom · 1 bed · 1 private bath,1292892,Xenia & Shawn,,Bay Park,32.78155,-117.20103,Private room,84,3,38,2023-06-12,0.31,1,14,4,
1072842,Rental unit in San Diego · ★4.76 · 1 bedroom · 1 bed · 1 bath,5901435,Justin,,Balboa Park,32.72254,-117.12924,Entire home/apt,129,31,145,2023-05-13,1.17,1,164,13,
1080319,Home in San Diego · ★4.61 · 2 bedrooms · 3 beds · 1 bath,5942374,Andrew,,Mission Bay,32.76117,-117.24918,Entire home/apt,355,1,182,2023-06-07,1.68,11,268,34,"STR-01503L, 621921"
1080326,Home in San Diego · ★4.75 · 3 bedrooms · 5 beds · 2 baths,5942374,Andrew,,Mission Bay,32.76047,-117.24995,Entire home/apt,530,1,4,2020-06-29,0.05,11,240,0,"STR-01503L, 621921"
1080335,Home in San Diego · ★4.49 · 5 bedrooms · 10 beds · 3 baths,5942374,Andrew,,Mission Bay,32.76104,-117.2495,Entire home/apt,950,1,37,2023-03-14,0.31,11,264,5,"STR-01566L, 609381"
1083576,Cottage in San Diego · ★4.86 · Studio · 2 beds · 1 bath,869862,John,,North Hills,32.74577,-117.13193,Entire home/apt,136,1,657,2023-06-19,5.34,2,135,76,"STR-00079L, 607521"
1101470,Rental unit in San Diego · ★4.67 · 1 bedroom · 1 bed · 1 bath,3134951,Eric,,Balboa Park,32.71847,-117.14397,Entire home/apt,87,1,445,2023-04-29,4.02,2,361,50,"STR-01548L, 644188"
1108080,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 2 baths,6084137,Shawnee,,North Hills,32.74355,-117.13709,Entire home/apt,264,3,4,2022-07-11,0.03,3,230,2,"STR-07570L, 631970"
1109171,Cottage in San Diego · ★4.90 · 1 bedroom · 2 beds · 1 bath,12239315,Meredith,,North Hills,32.74672,-117.12161,Entire home/apt,130,2,291,2023-06-23,4.03,2,170,52,"STR-02488L, 634686"
1115516,Condo in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 private bath,48669,Jennifer,,Pacific Beach,32.80746,-117.23471,Private room,101,6,39,2023-05-31,0.32,1,279,5,
1127311,Condo in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 private bath,6183960,Susan,,Balboa Park,32.71798,-117.13071,Private room,67,31,221,2023-05-09,1.81,1,139,4,
1132780,Home in San Diego · 3 bedrooms · 2 beds · 2 baths,6211113,Sylvia,,Loma Portal,32.74079,-117.23962,Entire home/apt,129,31,2,2014-09-17,0.02,2,112,0,
1133487,Rental unit in San Diego · ★4.88 · 2 bedrooms · 3 beds · 1 bath,2003694,Edwin,,Ocean Beach,32.75296,-117.24718,Entire home/apt,159,2,136,2023-05-21,1.12,3,280,16,"STR-05828L, 617682"
1166766,Home in San Diego · ★4.56 · 5 bedrooms · 6 beds · 4 baths,6388958,Ali,,Bay Park,32.78337,-117.19911,Entire home/apt,794,3,28,2023-04-30,0.24,3,265,9,"STR-00048L, 621584"
1167130,Home in San Diego · ★4.75 · 5 bedrooms · 7 beds · 4 baths,6388958,Ali,,Old Town,32.74569,-117.18702,Entire home/apt,1250,3,29,2023-05-14,0.26,3,266,10,"STR-00538L, 621585"
1183323,Home in San Diego · ★4.79 · 2 bedrooms · 3 beds · 2 baths,6473290,Terri,,Mission Bay,32.78385925292969,-117.2520751953125,Entire home/apt,392,3,154,2023-06-05,1.28,1,109,31,"STR-03093L, 645047"
1197919,Home in San Diego · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,3434582,June,,North Hills,32.74429,-117.12451,Private room,72,4,29,2022-11-19,0.24,3,134,12,
1198495,Home in San Diego · ★4.70 · 2 bedrooms · 3 beds · 1.5 baths,5619197,La Jolla Dream Homes,,La Jolla,32.84386,-117.27335,Entire home/apt,425,3,161,2023-06-10,1.31,7,283,21,"STR-03118L, 636821"
1233047,Home in San Diego · ★4.75 · 3 bedrooms · 4 beds · 2 baths,6724344,David,,Roseville,32.72637,-117.23791,Entire home/apt,295,3,112,2022-07-05,0.92,1,115,1,"STR-07726L, 631587"
1246698,Bungalow in San Diego · ★4.97 · 2 bedrooms · 2 beds · 1 bath,4212739,Andrea,,South Park,32.72632,-117.12641,Entire home/apt,210,3,33,2023-06-18,1.66,1,77,21,"STR-00133L, 643355"
1252651,Home in San Diego · ★4.88 · 2 bedrooms · 2 beds · 1 bath,6627782,Sarah,,Ocean Beach,32.74276,-117.25235,Entire home/apt,275,3,227,2023-06-23,2.64,2,213,34,STR-00849L
1255655,Condo in San Diego · ★4.92 · 2 bedrooms · 2 beds · 1 bath,6839595,Chris,,Mission Valley,32.77351,-117.14657,Entire home/apt,211,31,25,2023-04-17,0.21,1,269,4,
1284694,Rental unit in San Diego · ★4.70 · 1 bedroom · 2 beds · 1 bath,6989346,John,,Grant Hill,32.71084,-117.14251,Entire home/apt,120,31,199,2023-04-30,1.64,13,320,3,
1285153,Hostel in San Diego · ★4.65 · 1 bedroom · 4 beds · 2 shared baths,3324885,International Travelers House,,Cortez Hill,32.72383,-117.16552,Shared room,60,31,187,2023-05-08,1.58,7,358,22,
1301778,Home in San Diego · ★4.95 · 2 bedrooms · 2 beds · 1 bath,7078456,Joshua,,Ocean Beach,32.748878479003906,-117.2509765625,Entire home/apt,412,2,425,2023-06-21,3.52,2,116,52,"STR-03078L, 622341"
1309621,Home in San Diego · ★4.80 · 3 bedrooms · 4 beds · 3 baths,7118915,Cece,,Mission Bay,32.76643753051758,-117.2522964477539,Entire home/apt,493,4,87,2023-06-04,0.80,2,181,19,"STR-06402L, 630290"
1316496,Townhouse in San Diego · ★4.74 · 3 bedrooms · 5 beds · 2 baths,7151315,Richard,,Pacific Beach,32.80727,-117.25695,Entire home/apt,293,2,273,2023-06-19,2.25,5,258,32,"STR-01362L, 606541"
1339446,Condo in San Diego · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,7263590,Nelson,,Midtown,32.74874,-117.14694,Private room,132,31,28,2019-07-21,0.23,1,365,0,
1344209,Home in San Diego · ★4.89 · 2 bedrooms · 2 beds · 2 baths,7291892,Ethan,,Loma Portal,32.74315,-117.24113,Entire home/apt,357,1,128,2023-06-13,1.06,1,39,41,"STR-02305L, 644553"
1346986,Home in San Diego · ★4.98 · 1 bedroom · 1 bed · 1 private bath,7307828,Sharon & Terry,,University City,32.84688,-117.21555,Private room,100,2,289,2023-06-11,2.40,1,341,25,
1370588,Home in San Diego · 1 bedroom · 1 bed · 1.5 shared baths,7432315,Oceana,,East Village,32.71422,-117.15611,Private room,97,31,0,,,1,236,0,
1374898,Rental unit in San Diego · ★4.80 · 1 bedroom · 3 beds · 1 bath,7450232,Anthony,,West University Heights,32.7631,-117.14528,Entire home/apt,95,2,401,2023-06-04,3.33,2,87,29,"STR-07368L, 646583"
1378432,Home in San Diego · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,2315442,Michael,,Park West,32.72676,-117.16562,Private room,56,1,498,2021-10-10,4.23,9,0,0,
1388706,Home in Del Mar · ★4.99 · 3 bedrooms · 3 beds · 2.5 baths,7512090,Cameron,,Del Mar Heights,32.93485,-117.25528,Entire home/apt,435,3,73,2023-06-19,0.69,1,263,17,"STR-04347L, 627884"
1393531,Home in San Diego · ★4.89 · 3 bedrooms · 3 beds · 4.5 baths,4088030,Jordan,,Ocean Beach,32.7521,-117.2501,Entire home/apt,1344,2,28,2021-11-27,0.23,3,363,0,"STR-07764L, 631182"
1393792,Home in Chula Vista · ★4.74 · 1 bedroom · 1 bed · 1 private bath,5488607,Soley,,Otay Ranch,32.63572,-116.98463,Private room,58,30,27,2023-05-01,0.22,3,90,5,
1399003,Condo in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 bath,1457673,Kit,,Little Italy,32.72021,-117.16694,Entire home/apt,127,31,13,2023-03-24,0.18,14,84,4,
1399627,Guesthouse in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,7559545,Yael,,Rancho Penasquitos,32.94723,-117.1143,Entire home/apt,145,5,13,2023-06-02,0.97,1,304,10,"STR-01638L, 644487"
1402502,Rental unit in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,1457673,Kit,,Pacific Beach,32.79729,-117.25606,Entire home/apt,148,31,8,2023-04-12,0.08,14,35,1,
1417446,Guesthouse in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,1028287,Richard,,North Hills,32.74531509031788,-117.13865134466971,Entire home/apt,159,5,106,2023-05-29,0.89,3,69,22,"STR-04536L, 605821"
1438332,Home in Chula Vista · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,5488607,Soley,,Otay Ranch,32.63568,-116.98324,Private room,55,30,46,2023-03-07,0.40,3,364,5,
1467726,Guest suite in San Diego · ★4.84 · Studio · 1 bed · 1 bath,1028287,Richard,,North Hills,32.74447,-117.13937,Entire home/apt,142,4,268,2023-06-05,2.23,3,60,38,"STR-04520L, 607241"
1471989,Guest suite in San Diego · ★4.89 · 2 bedrooms · 2 beds · 2 baths,7881064,Randy,,Bay Park,32.78725,-117.19874,Entire home/apt,225,3,71,2021-10-31,0.61,2,287,0,"STR-01613L, 609861"
1479166,Rental unit in San Diego · ★4.99 · 2 bedrooms · 2 beds · 1 bath,7914983,Rich&Adrienne,,Ocean Beach,32.75159,-117.25048,Entire home/apt,350,3,69,2023-05-29,0.59,1,166,12,"STR-05957L, 607801"
1482943,Guesthouse in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 bath,3570259,Yola,,Park West,32.73005770092135,-117.16300282761824,Entire home/apt,153,2,586,2023-06-16,5.43,3,93,89,"STR-04597L, 631302"
1484257,Rental unit in San Diego · ★4.57 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Pacific Beach,32.80003,-117.2366,Entire home/apt,302,3,46,2023-06-18,0.39,28,365,6,"STR-06981L, 608441"
1487384,Home in La Jolla · ★4.77 · 5 bedrooms · 8 beds · 3 baths,7953750,Laura,,La Jolla,32.82294,-117.23845,Entire home/apt,1127,5,97,2023-05-17,0.83,1,230,14,"STR-03323L, 606501"
1493005,Home in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,3113080,Shaun,,Grant Hill,32.7072,-117.14632,Entire home/apt,109,1,13,2023-05-28,0.12,1,1,7,"STR-07635L, 631664"
1508327,Cottage in San Diego · ★4.47 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78531,-117.25386,Entire home/apt,375,3,38,2023-04-30,0.32,28,338,7,"STR-07462L, 505710"
1511791,Townhouse in San Diego · ★4.46 · 3 bedrooms · 5 beds · 2 baths,874515,Luke,,Mission Bay,32.78574,-117.254,Entire home/apt,615,3,39,2023-05-07,0.35,28,304,9,"STR-03058L, 504680"
1511818,Home in San Diego · ★4.62 · 1 bedroom · 3 beds · 1 bath,874515,Luke,,Mission Bay,32.78568,-117.25392,Entire home/apt,316,3,43,2023-06-02,0.36,28,345,8,"STR-03434L, 504680"
1526733,Cottage in San Diego · 2 bedrooms · 3 beds · 1 bath,8146188,Ariana M.,,West University Heights,32.76029,-117.14143,Entire home/apt,110,31,2,2021-01-01,0.06,1,0,0,
1552090,Guesthouse in San Diego · ★4.96 · 1 bedroom · 1 bed · 1 bath,8266339,Troy,,College Area,32.77189,-117.05322,Entire home/apt,75,2,341,2023-06-19,2.96,1,33,33,"STR-00590L, 609481"
1570908,Rental unit in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,8336938,Vacation Rentals By Aaron,,Bay Park,32.79125,-117.20184,Entire home/apt,214,7,80,2023-05-20,0.67,57,256,3,"STR-06995L, 607067"
1573662,Home in San Diego · ★4.0 · 2 bedrooms · 2 beds · 2 baths,2908076,Danny,,Midtown,32.74461,-117.17871,Entire home/apt,900,31,3,2015-07-13,0.03,1,0,0,
1576848,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 1 bath,8381999,Jacqueline,,North Clairemont,32.83825,-117.19443,Entire home/apt,355,3,3,2021-02-15,0.03,6,5,0,"STR-07562L, 631599"
1577427,Home in San Diego · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,8381999,Jacqueline,,North Clairemont,32.8366,-117.19631,Private room,69,2,164,2022-10-22,1.38,6,69,2,
1579303,Cottage in San Diego · ★4.88 · 2 bedrooms · 4 beds · 1 bath,11295162,Tracy,,Mission Bay,32.76264,-117.25021,Entire home/apt,363,4,270,2023-06-20,2.46,4,288,55,"STR-03045L, 518720"
1579313,Guesthouse in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,8401931,Mike,,North Hills,32.73098,-117.12606,Entire home/apt,120,2,343,2023-06-21,2.95,1,51,1,"STR-08140L, 618843"
1589977,Guesthouse in La Jolla · ★4.82 · 1 bedroom · 1 bed · 1 bath,8482255,Anita,,La Jolla,32.82229,-117.2676,Entire home/apt,202,3,136,2022-11-27,1.14,1,27,5,"STR-07694L, 631306"
1602553,Rental unit in San Diego · ★4.73 · 1 bedroom · 1 bed · 1 bath,6989346,John,,Grant Hill,32.71139,-117.14231,Entire home/apt,99,31,147,2023-05-02,1.26,13,307,11,
1629836,Loft in San Diego · ★4.95 · 1 bedroom · 1 bed · 2 baths,1859453,Ben,,East Village,32.71076202392578,-117.15489959716797,Entire home/apt,149,31,22,2023-06-09,0.23,1,124,1,
1632229,Cottage in San Diego · ★4.94 · 1 bedroom · 2 beds · 1 bath,2855121,Corinne,,Mission Bay,32.78433,-117.25137,Entire home/apt,186,3,391,2023-06-15,4.54,3,25,54,"STR-01135L, 644407"
1646885,Rental unit in San Diego · ★4.84 · 1 bedroom · 2 beds · 1 bath,3006274,Kathryn,,Midtown,32.74141,-117.17774,Entire home/apt,128,3,245,2023-06-18,2.06,2,165,26,"STR-06014L, 623846"
1650100,Home in San Diego · ★4.24 · 3 bedrooms · 4 beds · 2 baths,874515,Luke,,Mission Bay,32.77275,-117.2508,Entire home/apt,352,3,18,2023-03-18,0.18,28,365,4,"STR-07415L, 506590"
1672059,Condo in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4456144,Ryan,,Pacific Beach,32.80348,-117.23679,Entire home/apt,147,31,13,2023-05-28,0.11,1,181,5,
1687571,Rental unit in San Diego · ★4.97 · 1 bedroom · 2 beds · 1 bath,8919509,Shirley,,South Park,32.72111,-117.12341,Entire home/apt,150,31,58,2023-05-15,0.50,1,102,6,
1688434,Home in Chula Vista · ★4.76 · 1 bedroom · 4 beds · 1 bath,4237741,Michael,,Northwest,32.64847,-117.08617,Entire home/apt,98,30,125,2023-04-21,1.05,1,175,4,
1696519,Condo in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,8959661,Molly,,Pacific Beach,32.80259,-117.24146,Entire home/apt,194,4,333,2023-06-19,2.86,13,208,31,"STR-05723L, 612241"
1707839,Home in San Diego · ★4.86 · 3 bedrooms · 3 beds · 1.5 baths,9010628,Marie-France,,Kensington,32.77018,-117.10637,Entire home/apt,440,3,7,2022-03-04,0.06,1,352,0,"STR-06843L, 609402"
1712953,Cottage in San Diego · ★4.77 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78531,-117.25401,Entire home/apt,402,3,70,2023-05-15,0.66,28,306,13,"STR-07466L, 505710"
1713214,Cottage in San Diego · ★4.68 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78524,-117.25375,Entire home/apt,330,3,28,2023-06-09,0.28,28,336,6,"STR-04113L, 505720"
1713841,Home in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,708301,Susie And Marcelo,,Clairemont Mesa,32.80862,-117.15669,Private room,45,2,66,2023-04-30,0.58,1,67,6,
1717642,Home in San Diego · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,6934650,Melanie,,Midtown,32.74064,-117.17361,Entire home/apt,185,4,102,2023-06-18,1.29,2,321,26,"STR-00112L, 603721"
1725503,Bungalow in San Diego · ★4.68 · 2 bedrooms · 2 beds · 1 bath,1489623,James,,Midtown,32.7441,-117.14994,Entire home/apt,180,4,133,2023-05-20,1.12,3,337,19,"STR-06855L, 629977"
1728300,Home in San Diego · ★4.32 · 2 bedrooms · 4 beds · 1 bath,874515,Luke,,Mission Bay,32.77265,-117.25075,Entire home/apt,341,3,31,2023-05-28,0.35,28,357,9,"STR-05029L, 506590"
1731316,Guest suite in San Diego · ★4.75 · 1 bedroom · 1 bed · 1 bath,2833973,Jack And Eric,,Midtown,32.74226,-117.17433,Entire home/apt,96,2,410,2023-06-08,3.47,1,145,38,"STR-06300L, 615604"
1742509,Rental unit in San Diego · ★4.48 · Studio · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,125,31,21,2022-07-23,0.21,28,317,2,
1742633,Rental unit in San Diego · ★4.39 · Studio · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,135,31,36,2023-02-21,0.49,28,360,8,
1743101,Rental unit in San Diego · ★4.65 · 1 bedroom · 2 beds · 1 bath,6989346,John,,Grant Hill,32.71276,-117.14387,Entire home/apt,110,31,138,2023-04-09,1.18,13,337,8,
1746543,Rental unit in San Diego · ★4.72 · 1 bedroom · 2 beds · 1 bath,9192036,Gail & Beth,,North Hills,32.74027,-117.12716,Entire home/apt,179,31,36,2023-03-31,0.31,7,351,4,"STR-04106L, 605601"
1746666,Rental unit in San Diego · ★4.79 · 1 bedroom · 1 bed · 1 bath,9192036,Gail & Beth,,North Hills,32.74043,-117.12706,Entire home/apt,149,31,67,2023-02-08,0.68,7,187,5,"STR-04106L, 605621"
1750470,Rental unit in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,9192036,Gail & Beth,,North Hills,32.74054,-117.1274,Entire home/apt,159,31,49,2023-02-12,0.42,7,253,1,"STR-04106L, 605622"
1751176,Condo in San Diego · ★4.67 · 2 bedrooms · 2 beds · 2 baths,9192036,Gail & Beth,,North Hills,32.74086,-117.12829,Entire home/apt,285,31,3,2019-09-30,0.05,7,187,0,"STR-04106L, 605601"
1751254,Rental unit in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,9192036,Gail & Beth,,North Hills,32.74051,-117.12782,Entire home/apt,189,3,29,2023-03-10,0.31,7,299,4,"STR-04106L, 605602"
1752549,Bungalow in San Diego · ★4.75 · 2 bedrooms · 3 beds · 1 bath,9218327,Corey,,Ocean Beach,32.75133,-117.24466,Entire home/apt,258,3,182,2023-06-05,2.01,2,271,21,"STR-04299L, 617601"
1752551,Home in San Diego · ★4.64 · 2 bedrooms · 2 beds · 1 bath,9218327,Corey,,Loma Portal,32.75008,-117.24284,Entire home/apt,212,3,103,2023-05-07,0.89,2,308,13,"STR-04302L, 519799"
1758781,Condo in San Diego · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,9247073,Richard,,Mission Bay,32.76772,-117.25286,Private room,160,1,493,2023-06-24,4.24,1,0,63,
1762939,Rental unit in San Diego · ★4.82 · 1 bedroom · 2 beds · 1 shared bath,9266843,Najia,,University City,32.86907,-117.22777,Private room,68,31,69,2018-09-30,0.60,1,0,0,
1785920,Guest suite in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,9372947,Maria Helene,,Old Town,32.75649,-117.18874,Entire home/apt,349,2,150,2023-05-07,1.28,1,346,21,"STR-03894L, 607301"
1792566,Cottage in San Diego · ★4.79 · 2 bedrooms · 3 beds · 1 bath,9153966,Debbie,,Ocean Beach,32.74056,-117.25191,Entire home/apt,179,2,479,2023-06-06,4.09,1,204,62,"STR-01252L, 606781"
1811134,Rental unit in San Diego · ★4.26 · Studio · 1 bed · 1 bath,874515,Luke,,Mission Bay,32.7677,-117.25116,Entire home/apt,269,31,34,2023-02-10,0.30,28,115,5,
1811602,Cottage in San Diego · ★4.78 · 1 bedroom · 2 beds · 1 bath,874515,Luke,,Mission Bay,32.78522,-117.25389,Entire home/apt,419,3,36,2023-06-05,0.38,28,313,8,"STR-04133L, 505710"
1815604,Condo in San Diego · ★4.78 · 1 bedroom · 2 beds · 1 shared bath,9444320,Kenia Siqueira,,Pacific Beach,32.80423,-117.23939,Private room,90,31,86,2023-05-16,0.84,7,342,6,
1831431,Guesthouse in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,9579975,Tori,,North Hills,32.73898,-117.12886,Entire home/apt,228,2,292,2023-06-18,2.49,1,53,24,"STR-02060L, 611361"
1851985,Home in San Diego · ★4.81 · 5 bedrooms · 7 beds · 3 baths,9671674,Wanderlust,,Ocean Beach,32.73481,-117.24957,Entire home/apt,712,6,156,2023-06-21,1.41,11,241,27,"STR-01413L, 605681"
1854742,Home in San Diego · ★4.40 · 1 bedroom · 1 bed · 1 bath,9681550,Eva,,Sabre Springs,32.94966,-117.1014,Private room,300,31,11,2018-03-05,0.11,1,0,0,
1868816,Home in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 bath,2833833,Ryder & Michelle,,Pacific Beach,32.80175,-117.25532,Entire home/apt,203,2,564,2023-06-14,4.82,5,19,60,"STR-00691L, 612524"
1873103,Townhouse in San Diego · ★4.55 · 2 bedrooms · 6 beds · 2.5 baths,3017970,Surf Style,,Mission Bay,32.78052,-117.25318,Entire home/apt,753,3,31,2023-04-23,0.27,146,246,2,"STR-05043L, 519762"
1880748,Condo in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,9791752,David,,East Village,32.70879,-117.15637,Entire home/apt,155,31,5,2023-06-07,0.05,1,313,3,
1891351,Rental unit in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,9832430,Ricardo,,Midtown,32.7451,-117.15332,Entire home/apt,432,1,517,2023-06-19,4.45,17,161,53,"STR-03563L, 636727"
1891783,Condo in San Diego · ★4.43 · 1 bedroom · 1 bed · 1 bath,8669957,Yves,,North Hills,32.75618,-117.13058,Entire home/apt,89,90,9,2017-10-05,0.08,1,236,0,
1892515,Townhouse in San Diego · 3 bedrooms · 2 beds · 3 baths,9837317,Mary,,La Jolla,32.8093,-117.25843,Entire home/apt,199,90,0,,,1,83,0,
1898027,Cottage in San Diego · ★4.06 · 4 bedrooms · 5 beds · 2 baths,874515,Luke,,Mission Bay,32.78574,-117.25386,Entire home/apt,476,3,18,2023-05-21,0.17,28,324,3,"STR-03445L, 51776"
1906699,Townhouse in San Diego · ★4.91 · 3 bedrooms · 2.5 baths,9773685,Mary,,University City,32.87119,-117.20409,Private room,89,7,53,2023-06-04,0.60,2,346,6,
1906705,Home in San Diego · 2 bedrooms · 5 beds · 1.5 baths,9773685,Mary,,University City,32.86645,-117.20333,Entire home/apt,245,32,0,,,2,329,0,
1909693,Condo in San Diego · 1 bedroom · 1 bed · 1 bath,9859428,Byron,,Columbia,32.7174,-117.16901,Private room,100,90,0,,,1,365,0,
1917510,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,9007543,Aron,,Little Italy,32.72614,-117.16853,Entire home/apt,95,31,11,2023-02-04,0.13,1,95,2,
1956508,Home in San Diego · ★4.93 · 1 bedroom · 2 beds · 1 bath,9172819,Dennis And Julie,,Ocean Beach,32.75358,-117.24973,Entire home/apt,228,3,125,2023-06-09,1.65,1,152,26,"STR-01549L, 519230"
